date,variant,pack.size,brand,supermarket,ilr_1,ilr_2
2021-01-09,flavoured,0 - 350 GR,brand-35,supermarket-A,-0.13394281323581386,1.0466808574646178
2021-01-09,flavoured,0 - 350 GR,brand-35,supermarket-D,-0.016535694950944226,1.1650330068665298
2021-01-09,flavoured,0 - 350 GR,brand-35,supermarket-C,-0.38037853572682134,0.8664732037778168
2021-01-09,flavoured,0 - 350 GR,brand-14,supermarket-A,0.02518218207976392,1.587820084158308
2021-01-09,flavoured,0 - 350 GR,brand-14,supermarket-B,0.4195157778942753,1.4784876640766174
2021-01-09,flavoured,0 - 350 GR,brand-14,supermarket-D,0.4674567315258523,1.506171663733597
2021-01-09,flavoured,0 - 350 GR,brand-14,supermarket-C,0.4510762983227098,1.5004317012125237
2021-01-09,flavoured,0 - 350 GR,brand-3,supermarket-A,0.2485039763763117,1.2753784436693334
2021-01-09,flavoured,0 - 350 GR,brand-3,supermarket-D,0.4820640592979684,1.4102244204161032
2021-01-09,flavoured,0 - 350 GR,brand-28,supermarket-B,0.21220599238685936,1.254421792841982
2021-01-09,flavoured,0 - 350 GR,brand-24,supermarket-A,0.23894733595385298,1.2698609147488782
2021-01-09,flavoured,0 - 350 GR,brand-24,supermarket-D,0.4857506875830633,1.4123528962489047
2021-01-09,flavoured,0 - 350 GR,brand-16,supermarket-A,0.41664342663832005,1.5218989937801366
2021-01-09,flavoured,0 - 350 GR,brand-12,supermarket-D,0.5091478983987765,1.628729132571523
2021-01-09,flavoured,0 - 350 GR,brand-25,supermarket-D,0.5155255992676574,1.3370109654509001
2021-01-09,flavoured,0 - 350 GR,brand-9,supermarket-A,0.4342287736179396,1.5648026520560987
2021-01-09,flavoured,0 - 350 GR,brand-9,supermarket-B,-0.5646302068252339,0.9881111508147571
2021-01-09,flavoured,0 - 350 GR,brand-8,supermarket-D,0.05179589822111192,1.0548248535349245
2021-01-09,flavoured,0 - 350 GR,brand-26,supermarket-D,0.7277694363916224,1.8203049335259827
2021-01-09,flavoured,0 - 350 GR,brand-39,supermarket-C,0.6462109307267108,1.5049946608221223
2021-01-09,flavoured,0 - 350 GR,brand-17,supermarket-A,1.5290156711856987e-16,1.5489919812689816
2021-01-09,flavoured,0 - 350 GR,brand-23,supermarket-C,0.49046132452174745,1.4484036027059464
2021-01-09,flavoured,0 - 350 GR,brand-52,supermarket-D,0.5882623114964166,1.4715380099103443
2021-01-09,flavoured,0 - 350 GR,brand-29,supermarket-A,0.289041196747237,1.251206254505068
2021-01-09,flavoured,0 - 350 GR,brand-29,supermarket-B,0.29186937523777334,1.2528391041178955
2021-01-09,flavoured,0 - 350 GR,brand-29,supermarket-D,0.3359681195577799,1.2782995260219758
2021-01-09,flavoured,0 - 350 GR,brand-29,supermarket-C,0.4540944404280529,1.3464997891748078
2021-01-09,flavoured,0 - 350 GR,brand-31,supermarket-C,0.5412675019571243,1.548781054738604
2021-01-09,flavoured,0 - 350 GR,brand-33,supermarket-B,0.39769287381222124,1.1728107637851308
2021-01-09,flavoured,0 - 350 GR,brand-42,supermarket-B,0.7528641821294733,1.303590868384637
2021-01-09,flavoured,0 - 350 GR,brand-42,supermarket-C,0.7754816310687953,1.3166490586181372
2021-01-09,flavoured,0 - 350 GR,brand-45,supermarket-B,0.9802581434685472,1.7311879279731046
2021-01-09,flavoured,0 - 350 GR,brand-15,supermarket-A,0.26557324278579003,1.2424981177372796
2021-01-09,flavoured,0 - 350 GR,brand-15,supermarket-B,0.4900950819353784,1.4148611334976797
2021-01-09,flavoured,0 - 350 GR,brand-15,supermarket-C,0.4903592258868003,1.4150136370791389
2021-01-09,flavoured,0 - 350 GR,brand-49,supermarket-D,0.8372328585887452,1.9545481616117555
2021-01-09,flavoured,351 - 500 GR,brand-9,supermarket-C,0.8001407374094347,1.1049181204730505
2021-01-09,flavoured,351 - 500 GR,brand-29,supermarket-A,0.6753415329162437,1.015114641406216
2021-01-09,flavoured,351 - 500 GR,brand-29,supermarket-D,0.7759119009652488,1.0731789704718087
2021-01-09,flavoured,351 - 500 GR,brand-6,supermarket-A,-0.00025973705413376774,0.565802343748766
2021-01-09,flavoured,351 - 500 GR,brand-6,supermarket-B,-0.00018153077483028867,0.5658474961651742
2021-01-09,flavoured,701 - 1000 GR,brand-13,supermarket-D,0.48908228134149173,0.28237178678838654
2021-01-09,flavoured,701 - 1000 GR,brand-21,supermarket-B,0.28670712747781985,0.16553043722790362
2021-01-09,light,0 - 350 GR,brand-14,supermarket-A,0.36505132026488657,1.4107478826477253
2021-01-09,light,0 - 350 GR,brand-14,supermarket-B,0.3752108346152186,1.416613480992726
2021-01-09,light,0 - 350 GR,brand-51,supermarket-D,-0.22253410178842134,0.8545595546906765
2021-01-09,light,0 - 350 GR,brand-15,supermarket-A,0.1707488920920976,1.2304865248269796
2021-01-09,light,0 - 350 GR,brand-15,supermarket-D,-8.457372056486604e-05,1.1318557773534421
2021-01-09,light,351 - 500 GR,brand-35,supermarket-A,-0.2666000234361416,0.4120733446072577
2021-01-09,light,351 - 500 GR,brand-35,supermarket-B,-0.0002488759702480265,0.6376002713888981
2021-01-09,light,351 - 500 GR,brand-35,supermarket-D,-0.233715988116294,0.47590637656369406
2021-01-09,light,351 - 500 GR,brand-35,supermarket-C,-0.1490012891689642,0.5990737852531368
2021-01-09,light,351 - 500 GR,brand-14,supermarket-A,0.2864850753540978,1.3653876399992642
2021-01-09,light,351 - 500 GR,brand-14,supermarket-B,-0.2034219442564539,0.46500203018158603
2021-01-09,light,351 - 500 GR,brand-14,supermarket-D,0.28683716853486224,1.3655909210919583
2021-01-09,light,351 - 500 GR,brand-14,supermarket-C,0.6191895011551698,1.5574746297960929
2021-01-09,light,351 - 500 GR,brand-15,supermarket-A,0.47753488139914313,0.9789342838245501
2021-01-09,light,351 - 500 GR,brand-15,supermarket-B,0.3265337192457857,0.8912381188127383
2021-01-09,light,351 - 500 GR,brand-15,supermarket-D,0.29598108986393634,0.8639340315787324
2021-01-09,light,351 - 500 GR,brand-15,supermarket-C,0.3448564383474923,0.8975156470521094
2021-01-09,light,501 - 700 GR,brand-35,supermarket-D,0.033641731702742615,0.34034099220506203
2021-01-09,light,501 - 700 GR,brand-14,supermarket-B,0.5247760617027067,0.7619477752354877
2021-01-09,light,501 - 700 GR,brand-14,supermarket-D,0.501269619566371,0.7483763245403838
2021-01-09,light,501 - 700 GR,brand-14,supermarket-C,0.4901290717342731,0.741944326250603
2021-01-09,light,501 - 700 GR,brand-15,supermarket-B,0.6379492574591819,0.785407550778584
2021-01-09,light,501 - 700 GR,brand-15,supermarket-D,0.6479153900465998,0.7911615001107101
2021-01-09,light,701 - 1000 GR,brand-35,supermarket-A,0.05822991164790168,0.21581500186892627
2021-01-09,light,701 - 1000 GR,brand-35,supermarket-B,0.15748472990944312,0.32581527975755464
2021-01-09,light,701 - 1000 GR,brand-35,supermarket-C,0.12887365037386653,0.3092966652858837
2021-01-09,light,701 - 1000 GR,brand-14,supermarket-A,0.758288740977343,0.6048266001245571
2021-01-09,light,701 - 1000 GR,brand-14,supermarket-B,0.7270556537007475,0.5999239053268178
2021-01-09,light,701 - 1000 GR,brand-14,supermarket-D,0.775785477192838,0.6149283454885129
2021-01-09,light,701 - 1000 GR,brand-14,supermarket-C,0.7767940398274212,0.615510639397085
2021-01-09,light,701 - 1000 GR,brand-11,supermarket-B,0.8653399063494925,0.544930165727494
2021-01-09,light,701 - 1000 GR,brand-11,supermarket-D,0.934212481687365,0.5846937656385975
2021-01-09,light,701 - 1000 GR,brand-11,supermarket-C,0.7768361992120936,0.4938325265874369
2021-01-09,light,701 - 1000 GR,brand-15,supermarket-A,0.4897943896133792,0.5031316465040432
2021-01-09,light,701 - 1000 GR,brand-15,supermarket-B,0.610999758071054,0.5875836563648095
2021-01-09,light,701 - 1000 GR,brand-15,supermarket-D,0.7053178873180282,0.611360479174234
2021-01-09,light,701 - 1000 GR,brand-15,supermarket-C,0.5979162419267545,0.5623696133784205
2021-01-09,standard,0 - 350 GR,brand-35,supermarket-C,0.3326193173286785,1.3239424584111588
2021-01-09,standard,0 - 350 GR,brand-14,supermarket-A,0.36701812751263624,1.4669489945245973
2021-01-09,standard,0 - 350 GR,brand-14,supermarket-B,0.37148177771483,1.4695260841704014
2021-01-09,standard,0 - 350 GR,brand-14,supermarket-D,0.3930092343875375,1.4819549670753576
2021-01-09,standard,0 - 350 GR,brand-14,supermarket-C,0.33234275342194775,1.2609443572128731
2021-01-09,standard,0 - 350 GR,brand-37,supermarket-D,-0.025192218906009832,1.3855823191504288
2021-01-09,standard,0 - 350 GR,brand-52,supermarket-D,0.587810694848926,1.4712772689173457
2021-01-09,standard,0 - 350 GR,brand-47,supermarket-B,0.33234275342194775,1.276206419907542
2021-01-09,standard,0 - 350 GR,brand-47,supermarket-D,0.3300824208168335,1.2749014162695211
2021-01-09,standard,0 - 350 GR,brand-47,supermarket-C,0.45385923544343926,1.3463639935136265
2021-01-09,standard,0 - 350 GR,brand-51,supermarket-A,0.47587595559460716,1.131923286298869
2021-01-09,standard,0 - 350 GR,brand-51,supermarket-D,0.3963458219464402,1.0860065422284129
2021-01-09,standard,0 - 350 GR,brand-42,supermarket-B,0.702335064121133,1.2744178685006071
2021-01-09,standard,0 - 350 GR,brand-42,supermarket-C,0.776409845999787,1.3171849637584112
2021-01-09,standard,0 - 350 GR,brand-15,supermarket-A,0.15734560555123359,1.222748133734586
2021-01-09,standard,0 - 350 GR,brand-15,supermarket-D,0.08016641151936121,1.1729713706165497
2021-01-09,standard,0 - 350 GR,brand-15,supermarket-C,0.0005838130759203212,1.1322416706503164
2021-01-09,standard,0 - 350 GR,brand-41,supermarket-D,0.24141398742516024,1.0956473306639518
2021-01-09,standard,0 - 350 GR,brand-41,supermarket-C,0.2627351103951995,1.1079570867501292
2021-01-09,standard,351 - 500 GR,brand-35,supermarket-A,-0.3112555897788003,0.38633066443665104
2021-01-09,standard,351 - 500 GR,brand-35,supermarket-B,-0.10752902712746963,0.627873368125762
2021-01-09,standard,351 - 500 GR,brand-35,supermarket-D,-0.3946682703563116,0.42411697167546586
2021-01-09,standard,351 - 500 GR,brand-35,supermarket-C,-0.08013151326028757,0.5317989528209123
2021-01-09,standard,351 - 500 GR,brand-14,supermarket-A,0.2864158810873888,0.9237353907774634
2021-01-09,standard,351 - 500 GR,brand-14,supermarket-D,0.2872247403886639,0.9242480635564625
2021-01-09,standard,351 - 500 GR,brand-14,supermarket-C,0.6275434540106836,1.1207311644764035
2021-01-09,standard,351 - 500 GR,brand-19,supermarket-C,1.062854129662,1.1795914208765497
2021-01-09,standard,351 - 500 GR,brand-51,supermarket-A,0.2567722117388413,0.8963957552788463
2021-01-09,standard,351 - 500 GR,brand-51,supermarket-B,0.28643436151580615,0.9135212054373207
2021-01-09,standard,351 - 500 GR,brand-51,supermarket-D,0.16490199400049013,0.8433544603370998
2021-01-09,standard,351 - 500 GR,brand-51,supermarket-C,0.39243730304007873,0.9747220322612516
2021-01-09,standard,351 - 500 GR,brand-42,supermarket-C,0.8863617501932166,1.22005244255721
2021-01-09,standard,351 - 500 GR,brand-15,supermarket-A,0.318951730645622,0.8833094682999092
2021-01-09,standard,351 - 500 GR,brand-15,supermarket-B,0.3701497040286173,0.9166282296460365
2021-01-09,standard,351 - 500 GR,brand-15,supermarket-D,0.2987672154775266,0.8726720487583605
2021-01-09,standard,351 - 500 GR,brand-15,supermarket-C,0.3655947618851545,0.9132492735653586
2021-01-09,standard,351 - 500 GR,brand-41,supermarket-A,0.6450812909372595,0.9383901599787066
2021-01-09,standard,501 - 700 GR,brand-14,supermarket-B,0.512275891413347,0.7562526635640714
2021-01-09,standard,501 - 700 GR,brand-14,supermarket-D,0.49846641996166374,0.7159610462702185
2021-01-09,standard,501 - 700 GR,brand-14,supermarket-C,0.4901290717342738,0.7491381752619031
2021-01-09,standard,501 - 700 GR,brand-51,supermarket-A,0.4982347585883455,0.5788798442191729
2021-01-09,standard,501 - 700 GR,brand-51,supermarket-D,0.6479153900465997,0.6652979970840684
2021-01-09,standard,501 - 700 GR,brand-15,supermarket-B,0.6366617294961989,0.7846641961625674
2021-01-09,standard,501 - 700 GR,brand-15,supermarket-D,0.2902693857986236,0.584674483283547
2021-01-09,standard,701 - 1000 GR,brand-35,supermarket-A,0.1085745186540309,0.2448814742761609
2021-01-09,standard,701 - 1000 GR,brand-35,supermarket-B,0.15772123770179183,0.32595182759513264
2021-01-09,standard,701 - 1000 GR,brand-35,supermarket-C,0.1289208091654938,0.3093238924269244
2021-01-09,standard,701 - 1000 GR,brand-14,supermarket-A,0.7614067484242376,0.6477170414924152
2021-01-09,standard,701 - 1000 GR,brand-14,supermarket-B,0.7712801539339514,0.6534174548212668
2021-01-09,standard,701 - 1000 GR,brand-14,supermarket-D,0.7811514276559453,0.6591166373619043
2021-01-09,standard,701 - 1000 GR,brand-14,supermarket-C,0.7762925643364597,0.6563113713164437
2021-01-09,standard,701 - 1000 GR,brand-15,supermarket-A,0.48975941988072136,0.4979263654959888
2021-01-09,standard,701 - 1000 GR,brand-15,supermarket-B,0.7530400823284463,0.6695005285139302
2021-01-09,standard,701 - 1000 GR,brand-15,supermarket-D,0.7203261058235938,0.6261802340672017
2021-01-09,standard,701 - 1000 GR,brand-15,supermarket-C,0.5700856610053066,0.5511036079658299
2021-01-09,vegan,0 - 350 GR,brand-35,supermarket-A,-0.628800092028656,0.6763342195403689
2021-01-09,vegan,0 - 350 GR,brand-35,supermarket-B,0.28487286761349334,1.2335376058629617
2021-01-09,vegan,0 - 350 GR,brand-35,supermarket-D,0.21409702811344414,1.2117463817206382
2021-01-09,vegan,0 - 350 GR,brand-25,supermarket-D,0.6164034439095744,1.39525281621018
2021-01-09,vegan,0 - 350 GR,brand-10,supermarket-D,0.6306729065878206,1.2449635723710604
2021-01-09,vegan,0 - 350 GR,brand-10,supermarket-C,0.5584159801872735,1.2032460164628902
2021-01-09,vegan,0 - 350 GR,brand-5,supermarket-B,0.2797182366558248,1.2008675211700621
2021-01-09,vegan,0 - 350 GR,brand-23,supermarket-C,0.5107915304530726,1.443305675070878
2021-01-09,vegan,0 - 350 GR,brand-36,supermarket-C,0.483432985210726,1.4443457891127727
2021-01-09,vegan,0 - 350 GR,brand-46,supermarket-B,0.5950069794723246,1.4754320457818297
2021-01-09,vegan,0 - 350 GR,brand-15,supermarket-A,0.29207357811253454,1.2376949380079396
2021-01-09,vegan,0 - 350 GR,brand-15,supermarket-B,0.6468312725110206,1.4425143883659965
2021-01-09,vegan,0 - 350 GR,brand-15,supermarket-D,0.43201304701741033,1.3184890280504216
2021-01-09,vegan,0 - 350 GR,brand-15,supermarket-C,0.28705225597536344,1.2347958763203561
2021-01-09,vegan,0 - 350 GR,brand-2,supermarket-B,0.3236900811707331,1.3868679601226994
2021-01-09,vegan,351 - 500 GR,brand-14,supermarket-D,0.7274722734231107,1.1888264662555905
2021-01-09,vegan,351 - 500 GR,brand-15,supermarket-A,0.5076301988824233,0.9821791087743652
2021-01-09,vegan,351 - 500 GR,brand-15,supermarket-B,0.4971180746427152,0.9761099310148164
2021-01-09,vegan,351 - 500 GR,brand-15,supermarket-D,0.6444890633853062,1.0611946110360913
2021-01-16,flavoured,0 - 350 GR,brand-35,supermarket-A,-0.13443244649608402,1.046434887362741
2021-01-16,flavoured,0 - 350 GR,brand-35,supermarket-D,-0.02207824588291505,1.1636554623343995
2021-01-16,flavoured,0 - 350 GR,brand-35,supermarket-C,-0.5103177968347663,0.7923229915272453
2021-01-16,flavoured,0 - 350 GR,brand-14,supermarket-A,-0.006197052172507625,1.5972475699275246
2021-01-16,flavoured,0 - 350 GR,brand-14,supermarket-B,0.3256891791686087,1.4243168520452065
2021-01-16,flavoured,0 - 350 GR,brand-14,supermarket-D,0.4614567649332753,1.5027023042336627
2021-01-16,flavoured,0 - 350 GR,brand-14,supermarket-C,0.4539305544729386,1.502021123618619
2021-01-16,flavoured,0 - 350 GR,brand-3,supermarket-A,0.2713451664673879,1.2885658109170275
2021-01-16,flavoured,0 - 350 GR,brand-3,supermarket-D,0.11665488993105956,1.1992553381177609
2021-01-16,flavoured,0 - 350 GR,brand-28,supermarket-B,-0.09731300953238958,1.0757209137645993
2021-01-16,flavoured,0 - 350 GR,brand-24,supermarket-A,0.27796852176773745,1.292389806882623
2021-01-16,flavoured,0 - 350 GR,brand-24,supermarket-D,0.48390094114676463,1.4112849446459752
2021-01-16,flavoured,0 - 350 GR,brand-16,supermarket-A,0.4155140616481095,1.5214856845312028
2021-01-16,flavoured,0 - 350 GR,brand-12,supermarket-D,0.5054500369380953,1.6265941712617729
2021-01-16,flavoured,0 - 350 GR,brand-25,supermarket-D,0.5157260280796513,1.3371266830794581
2021-01-16,flavoured,0 - 350 GR,brand-9,supermarket-A,0.43440508815858114,1.5649044473036002
2021-01-16,flavoured,0 - 350 GR,brand-9,supermarket-B,-0.5646302068252339,0.9881111508147571
2021-01-16,flavoured,0 - 350 GR,brand-9,supermarket-D,-0.5189945808811061,1.0144588917382364
2021-01-16,flavoured,0 - 350 GR,brand-8,supermarket-D,-0.04124948209029642,1.001105078165282
2021-01-16,flavoured,0 - 350 GR,brand-26,supermarket-D,0.7285736865796012,1.820769267588508
2021-01-16,flavoured,0 - 350 GR,brand-39,supermarket-C,0.646578764021446,1.5052070294738547
2021-01-16,flavoured,0 - 350 GR,brand-17,supermarket-A,-0.0008093529450978333,1.54852470112826
2021-01-16,flavoured,0 - 350 GR,brand-23,supermarket-C,0.49025720560817476,1.448285754596249
2021-01-16,flavoured,0 - 350 GR,brand-52,supermarket-D,0.5886159452519214,1.4717421804542803
2021-01-16,flavoured,0 - 350 GR,brand-29,supermarket-A,0.28685088123932406,1.2499416752569643
2021-01-16,flavoured,0 - 350 GR,brand-29,supermarket-B,0.2913911571328227,1.2525630047662708
2021-01-16,flavoured,0 - 350 GR,brand-29,supermarket-D,0.31689935564178595,1.2672901700419632
2021-01-16,flavoured,0 - 350 GR,brand-29,supermarket-C,0.45390460216521333,1.346390186002655
2021-01-16,flavoured,0 - 350 GR,brand-31,supermarket-C,0.5412675019571248,1.5487810547386038
2021-01-16,flavoured,0 - 350 GR,brand-33,supermarket-B,0.39378255809957646,1.1705531419558197
2021-01-16,flavoured,0 - 350 GR,brand-42,supermarket-B,0.7528641821294729,1.3035908683846367
2021-01-16,flavoured,0 - 350 GR,brand-42,supermarket-C,0.776836199212093,1.3174311189003058
2021-01-16,flavoured,0 - 350 GR,brand-45,supermarket-B,0.9802581434685476,1.7311879279731046
2021-01-16,flavoured,0 - 350 GR,brand-15,supermarket-A,0.25305313867516827,1.2350001244817899
2021-01-16,flavoured,0 - 350 GR,brand-15,supermarket-B,0.4900957105594344,1.4148614964339477
2021-01-16,flavoured,0 - 350 GR,brand-15,supermarket-C,0.49023588979186294,1.4149424289515244
2021-01-16,flavoured,0 - 350 GR,brand-49,supermarket-D,0.8090239368584703,1.9382617330572323
2021-01-16,flavoured,351 - 500 GR,brand-9,supermarket-C,0.8000221052841361,1.104849628183575
2021-01-16,flavoured,351 - 500 GR,brand-29,supermarket-A,0.7547712337626522,1.0609734005715412
2021-01-16,flavoured,351 - 500 GR,brand-29,supermarket-D,0.7749927336848329,1.0726482889950304
2021-01-16,flavoured,351 - 500 GR,brand-6,supermarket-A,-0.0003835571779079062,0.5657308561669739
2021-01-16,flavoured,351 - 500 GR,brand-6,supermarket-B,-0.0003195185287131836,0.565767828898325
2021-01-16,flavoured,701 - 1000 GR,brand-13,supermarket-D,0.4874777496134564,0.28144540996328204
2021-01-16,flavoured,701 - 1000 GR,brand-21,supermarket-B,0.28670712747781985,0.16553043722790362
2021-01-16,light,0 - 350 GR,brand-14,supermarket-A,0.37129331772718976,1.414351701562867
2021-01-16,light,0 - 350 GR,brand-14,supermarket-B,0.3752108346152186,1.4166134809927253
2021-01-16,light,0 - 350 GR,brand-51,supermarket-D,-0.8281514282310113,0.5049062282431455
2021-01-16,light,0 - 350 GR,brand-15,supermarket-A,0.16740034626242395,1.2285532409908244
2021-01-16,light,0 - 350 GR,brand-15,supermarket-D,-6.18019299597451e-05,1.1318689246528786
2021-01-16,light,351 - 500 GR,brand-35,supermarket-A,-0.26813765341430573,0.41115658887464795
2021-01-16,light,351 - 500 GR,brand-35,supermarket-B,-5.227596220327436e-05,0.6382000877506184
2021-01-16,light,351 - 500 GR,brand-35,supermarket-D,-0.2357438193113501,0.47276336637067795
2021-01-16,light,351 - 500 GR,brand-35,supermarket-C,-0.1447882975381246,0.6070026125084187
2021-01-16,light,351 - 500 GR,brand-14,supermarket-A,0.28688684039827833,1.3656195991556719
2021-01-16,light,351 - 500 GR,brand-14,supermarket-D,0.2868224882494748,1.3655824454252372
2021-01-16,light,351 - 500 GR,brand-14,supermarket-C,0.619125811829363,1.557437858746694
2021-01-16,light,351 - 500 GR,brand-15,supermarket-A,0.47770707284554675,0.9783148986969198
2021-01-16,light,351 - 500 GR,brand-15,supermarket-B,0.33925346888025915,0.9053453347327166
2021-01-16,light,351 - 500 GR,brand-15,supermarket-D,0.2988309888117138,0.8657019087623501
2021-01-16,light,351 - 500 GR,brand-15,supermarket-C,0.34739375784498155,0.8994508589648966
2021-01-16,light,501 - 700 GR,brand-35,supermarket-D,0.032724321413583696,0.33981132512765877
2021-01-16,light,501 - 700 GR,brand-14,supermarket-B,0.4911979999624079,0.7425614722508618
2021-01-16,light,501 - 700 GR,brand-14,supermarket-D,0.5093464704697531,0.7530394965836561
2021-01-16,light,501 - 700 GR,brand-14,supermarket-C,0.4901290717342738,0.7419443262506034
2021-01-16,light,501 - 700 GR,brand-15,supermarket-B,0.6450081401628699,0.7894829986077371
2021-01-16,light,501 - 700 GR,brand-15,supermarket-D,0.4469705120285222,0.6751459206946965
2021-01-16,light,501 - 700 GR,brand-15,supermarket-C,-1.1380444617808734,-0.23996290110374557
2021-01-16,light,701 - 1000 GR,brand-35,supermarket-A,0.058907796646889575,0.21620637895557154
2021-01-16,light,701 - 1000 GR,brand-35,supermarket-B,0.15770647657215028,0.3259433052529605
2021-01-16,light,701 - 1000 GR,brand-35,supermarket-C,0.12888642205796116,0.30930403902113374
2021-01-16,light,701 - 1000 GR,brand-14,supermarket-A,0.7725847301617126,0.6130803933284849
2021-01-16,light,701 - 1000 GR,brand-14,supermarket-B,0.7550603567469557,0.6087152843455981
2021-01-16,light,701 - 1000 GR,brand-14,supermarket-D,0.7757316238313701,0.6148972532357727
2021-01-16,light,701 - 1000 GR,brand-14,supermarket-C,0.7769707452654315,0.6156126603292875
2021-01-16,light,701 - 1000 GR,brand-11,supermarket-B,0.8653399063494925,0.544930165727494
2021-01-16,light,701 - 1000 GR,brand-11,supermarket-D,0.9014918102079522,0.5658024771518932
2021-01-16,light,701 - 1000 GR,brand-11,supermarket-C,0.7768361992120935,0.4938325265874369
2021-01-16,light,701 - 1000 GR,brand-15,supermarket-A,0.4896801815481713,0.5022132881510721
2021-01-16,light,701 - 1000 GR,brand-15,supermarket-B,0.6453651037327413,0.6074096788278462
2021-01-16,light,701 - 1000 GR,brand-15,supermarket-D,0.5959859603914132,0.5596385942105959
2021-01-16,light,701 - 1000 GR,brand-15,supermarket-C,0.5977085982609559,0.5623114640782316
2021-01-16,standard,0 - 350 GR,brand-35,supermarket-B,-0.742336343272683,1.0425834577134174
2021-01-16,standard,0 - 350 GR,brand-35,supermarket-C,0.33274653533882337,1.3240159077635623
2021-01-16,standard,0 - 350 GR,brand-14,supermarket-A,0.3624719858823352,1.4643242784305688
2021-01-16,standard,0 - 350 GR,brand-14,supermarket-B,0.37228490941897757,1.4699897724759865
2021-01-16,standard,0 - 350 GR,brand-14,supermarket-D,0.3973225182532598,1.4844452426763237
2021-01-16,standard,0 - 350 GR,brand-14,supermarket-C,0.3323427534219477,1.2609443572128733
2021-01-16,standard,0 - 350 GR,brand-37,supermarket-D,0.29452054157635443,1.5701685674782802
2021-01-16,standard,0 - 350 GR,brand-52,supermarket-D,0.5883732218995235,1.471602044061434
2021-01-16,standard,0 - 350 GR,brand-47,supermarket-B,0.33234275342194775,1.276206419907542
2021-01-16,standard,0 - 350 GR,brand-47,supermarket-D,0.32807832886630195,1.273744353242401
2021-01-16,standard,0 - 350 GR,brand-47,supermarket-C,0.45292821913884507,1.345826470999549
2021-01-16,standard,0 - 350 GR,brand-51,supermarket-A,0.3561346972397983,1.0627906385546155
2021-01-16,standard,0 - 350 GR,brand-51,supermarket-D,0.3743223037723008,1.0732912580820706
2021-01-16,standard,0 - 350 GR,brand-42,supermarket-B,0.702335064121133,1.2744178685006071
2021-01-16,standard,0 - 350 GR,brand-42,supermarket-C,0.7763728770717735,1.3171636197378709
2021-01-16,standard,0 - 350 GR,brand-15,supermarket-A,0.14811272040342638,1.2174175250091033
2021-01-16,standard,0 - 350 GR,brand-15,supermarket-D,0.16808530079193273,1.2139576869435609
2021-01-16,standard,0 - 350 GR,brand-15,supermarket-C,0.00046308001177060136,1.13217196538323
2021-01-16,standard,0 - 350 GR,brand-41,supermarket-D,0.2414526682403552,1.0956696630430172
2021-01-16,standard,0 - 350 GR,brand-41,supermarket-C,0.26273511039519887,1.1079570867501294
2021-01-16,standard,351 - 500 GR,brand-35,supermarket-A,-0.3085440444360169,0.3878174851615417
2021-01-16,standard,351 - 500 GR,brand-35,supermarket-B,-0.09780080347037177,0.6324607492099631
2021-01-16,standard,351 - 500 GR,brand-35,supermarket-D,-0.39800224269623374,0.4221921018475411
2021-01-16,standard,351 - 500 GR,brand-35,supermarket-C,-0.0800839719398938,0.5319245487182305
2021-01-16,standard,351 - 500 GR,brand-14,supermarket-A,0.2864528366199142,0.9237661948522528
2021-01-16,standard,351 - 500 GR,brand-14,supermarket-D,0.28718061497149444,0.924222587734983
2021-01-16,standard,351 - 500 GR,brand-14,supermarket-C,0.6276349454433202,1.1207839870796648
2021-01-16,standard,351 - 500 GR,brand-19,supermarket-C,1.0619065513668062,1.1790443362927414
2021-01-16,standard,351 - 500 GR,brand-51,supermarket-A,0.28110078435967534,0.9104418632304857
2021-01-16,standard,351 - 500 GR,brand-51,supermarket-B,0.28681045279124806,0.913738341836437
2021-01-16,standard,351 - 500 GR,brand-51,supermarket-D,0.1641452277180887,0.8429175411202418
2021-01-16,standard,351 - 500 GR,brand-51,supermarket-C,0.3940411137470446,0.9756479928046476
2021-01-16,standard,351 - 500 GR,brand-42,supermarket-C,0.8850476742533684,1.2192937604596021
2021-01-16,standard,351 - 500 GR,brand-15,supermarket-A,0.3176496646533957,0.8822346541396157
2021-01-16,standard,351 - 500 GR,brand-15,supermarket-B,0.4048698565269023,0.9433287971570945
2021-01-16,standard,351 - 500 GR,brand-15,supermarket-D,0.3014295408841313,0.875502105683574
2021-01-16,standard,351 - 500 GR,brand-15,supermarket-C,0.36703842901107087,0.9126309485871403
2021-01-16,standard,351 - 500 GR,brand-41,supermarket-A,0.6450812909372592,0.9383901599787062
2021-01-16,standard,501 - 700 GR,brand-14,supermarket-B,0.488491437431307,0.7465804603325846
2021-01-16,standard,501 - 700 GR,brand-14,supermarket-D,0.5021046645717149,0.7095530059716321
2021-01-16,standard,501 - 700 GR,brand-14,supermarket-C,0.4901290717342738,0.7491381752619032
2021-01-16,standard,501 - 700 GR,brand-51,supermarket-A,0.49106791690143137,0.5747420662419936
2021-01-16,standard,501 - 700 GR,brand-51,supermarket-D,0.6479153900465998,0.6652979970840692
2021-01-16,standard,501 - 700 GR,brand-15,supermarket-A,0.7744752394855356,0.8642308632528783
2021-01-16,standard,501 - 700 GR,brand-15,supermarket-B,0.6437240552320976,0.7887416318272934
2021-01-16,standard,501 - 700 GR,brand-15,supermarket-D,0.29896354039220985,0.5896940557785305
